transformed_feature,raw_feature,feature_group,transformed_type,category,coefficient,abs_coefficient,odds_ratio,is_zero
categorical__batter_id_22109,batter_id,context_static,one_hot,22109,0.0,0.0,1.0,True
categorical__batter_id_22016,batter_id,context_static,one_hot,22016,0.0,0.0,1.0,True
categorical__batter_id_21458,batter_id,context_static,one_hot,21458,0.0,0.0,1.0,True
categorical__batter_id_21461,batter_id,context_static,one_hot,21461,0.0,0.0,1.0,True
categorical__batter_id_21511,batter_id,context_static,one_hot,21511,0.0,0.0,1.0,True
categorical__batter_id_21520,batter_id,context_static,one_hot,21520,0.0,0.0,1.0,True
categorical__batter_id_21577,batter_id,context_static,one_hot,21577,0.0,0.0,1.0,True
categorical__batter_id_21600,batter_id,context_static,one_hot,21600,0.0,0.0,1.0,True
categorical__batter_id_21616,batter_id,context_static,one_hot,21616,0.0,0.0,1.0,True
categorical__batter_id_21617,batter_id,context_static,one_hot,21617,0.0,0.0,1.0,True
categorical__batter_id_21627,batter_id,context_static,one_hot,21627,0.0,0.0,1.0,True
categorical__batter_id_21660,batter_id,context_static,one_hot,21660,0.0,0.0,1.0,True
categorical__batter_id_21693,batter_id,context_static,one_hot,21693,0.0,0.0,1.0,True
categorical__batter_id_21696,batter_id,context_static,one_hot,21696,0.0,0.0,1.0,True
categorical__batter_id_21892,batter_id,context_static,one_hot,21892,0.0,0.0,1.0,True
categorical__batter_id_21737,batter_id,context_static,one_hot,21737,0.0,0.0,1.0,True
categorical__batter_id_21786,batter_id,context_static,one_hot,21786,0.0,0.0,1.0,True
categorical__batter_id_21818,batter_id,context_static,one_hot,21818,0.0,0.0,1.0,True
categorical__batter_id_21821,batter_id,context_static,one_hot,21821,0.0,0.0,1.0,True
categorical__batter_id_21822,batter_id,context_static,one_hot,21822,0.0,0.0,1.0,True
categorical__batter_id_21831,batter_id,context_static,one_hot,21831,0.0,0.0,1.0,True
categorical__batter_id_21834,batter_id,context_static,one_hot,21834,0.0,0.0,1.0,True
categorical__batter_id_21835,batter_id,context_static,one_hot,21835,0.0,0.0,1.0,True
categorical__batter_id_21837,batter_id,context_static,one_hot,21837,0.0,0.0,1.0,True
categorical__batter_id_21848,batter_id,context_static,one_hot,21848,0.0,0.0,1.0,True
categorical__batter_id_21851,batter_id,context_static,one_hot,21851,0.0,0.0,1.0,True
categorical__batter_id_21865,batter_id,context_static,one_hot,21865,0.0,0.0,1.0,True
categorical__batter_id_21708,batter_id,context_static,one_hot,21708,0.0,0.0,1.0,True
categorical__batter_id_23321,batter_id,context_static,one_hot,23321,0.0,0.0,1.0,True
categorical__batter_id_23329,batter_id,context_static,one_hot,23329,0.0,0.0,1.0,True
categorical__batter_id_23330,batter_id,context_static,one_hot,23330,0.0,0.0,1.0,True
categorical__batter_id_23341,batter_id,context_static,one_hot,23341,0.0,0.0,1.0,True
categorical__batter_id_23346,batter_id,context_static,one_hot,23346,0.0,0.0,1.0,True
categorical__batter_id_23347,batter_id,context_static,one_hot,23347,0.0,0.0,1.0,True
categorical__batter_id_23348,batter_id,context_static,one_hot,23348,0.0,0.0,1.0,True
categorical__batter_id_23349,batter_id,context_static,one_hot,23349,0.0,0.0,1.0,True
categorical__batter_id_23352,batter_id,context_static,one_hot,23352,0.0,0.0,1.0,True
categorical__batter_id_23357,batter_id,context_static,one_hot,23357,0.0,0.0,1.0,True
categorical__batter_id_23358,batter_id,context_static,one_hot,23358,0.0,0.0,1.0,True
categorical__batter_id_22736,batter_id,context_static,one_hot,22736,0.0,0.0,1.0,True
categorical__batter_id_23367,batter_id,context_static,one_hot,23367,0.0,0.0,1.0,True
categorical__batter_id_23373,batter_id,context_static,one_hot,23373,0.0,0.0,1.0,True
categorical__batter_id_23377,batter_id,context_static,one_hot,23377,0.0,0.0,1.0,True
categorical__batter_id_23380,batter_id,context_static,one_hot,23380,0.0,0.0,1.0,True
categorical__batter_id_23387,batter_id,context_static,one_hot,23387,0.0,0.0,1.0,True
categorical__batter_id_23388,batter_id,context_static,one_hot,23388,0.0,0.0,1.0,True
categorical__batter_id_23395,batter_id,context_static,one_hot,23395,0.0,0.0,1.0,True
categorical__batter_id_23396,batter_id,context_static,one_hot,23396,0.0,0.0,1.0,True
categorical__batter_id_23401,batter_id,context_static,one_hot,23401,0.0,0.0,1.0,True
categorical__batter_id_23404,batter_id,context_static,one_hot,23404,0.0,0.0,1.0,True
categorical__batter_id_23405,batter_id,context_static,one_hot,23405,0.0,0.0,1.0,True
categorical__batter_id_23407,batter_id,context_static,one_hot,23407,0.0,0.0,1.0,True
categorical__batter_id_23366,batter_id,context_static,one_hot,23366,0.0,0.0,1.0,True
categorical__batter_id_23227,batter_id,context_static,one_hot,23227,0.0,0.0,1.0,True
categorical__batter_id_23228,batter_id,context_static,one_hot,23228,0.0,0.0,1.0,True
categorical__batter_id_23234,batter_id,context_static,one_hot,23234,0.0,0.0,1.0,True
categorical__batter_id_23241,batter_id,context_static,one_hot,23241,0.0,0.0,1.0,True
categorical__batter_id_23242,batter_id,context_static,one_hot,23242,0.0,0.0,1.0,True
categorical__batter_id_23243,batter_id,context_static,one_hot,23243,0.0,0.0,1.0,True
categorical__batter_id_23244,batter_id,context_static,one_hot,23244,0.0,0.0,1.0,True
categorical__batter_id_23250,batter_id,context_static,one_hot,23250,0.0,0.0,1.0,True
categorical__batter_id_23252,batter_id,context_static,one_hot,23252,0.0,0.0,1.0,True
categorical__batter_id_23253,batter_id,context_static,one_hot,23253,0.0,0.0,1.0,True
categorical__batter_id_23262,batter_id,context_static,one_hot,23262,0.0,0.0,1.0,True
categorical__batter_id_23319,batter_id,context_static,one_hot,23319,0.0,0.0,1.0,True
categorical__batter_id_23264,batter_id,context_static,one_hot,23264,0.0,0.0,1.0,True
categorical__batter_id_23266,batter_id,context_static,one_hot,23266,0.0,0.0,1.0,True
categorical__batter_id_23274,batter_id,context_static,one_hot,23274,0.0,0.0,1.0,True
categorical__batter_id_23281,batter_id,context_static,one_hot,23281,0.0,0.0,1.0,True
categorical__batter_id_23282,batter_id,context_static,one_hot,23282,0.0,0.0,1.0,True
categorical__batter_id_23290,batter_id,context_static,one_hot,23290,0.0,0.0,1.0,True
categorical__batter_id_23298,batter_id,context_static,one_hot,23298,0.0,0.0,1.0,True
categorical__batter_id_23299,batter_id,context_static,one_hot,23299,0.0,0.0,1.0,True
categorical__batter_id_23300,batter_id,context_static,one_hot,23300,0.0,0.0,1.0,True
categorical__batter_id_23309,batter_id,context_static,one_hot,23309,0.0,0.0,1.0,True
categorical__batter_id_23317,batter_id,context_static,one_hot,23317,0.0,0.0,1.0,True
categorical__batter_id_23318,batter_id,context_static,one_hot,23318,0.0,0.0,1.0,True
categorical__batter_id_23263,batter_id,context_static,one_hot,23263,0.0,0.0,1.0,True
categorical__batter_id_23471,batter_id,context_static,one_hot,23471,0.0,0.0,1.0,True
categorical__batter_id_23472,batter_id,context_static,one_hot,23472,0.0,0.0,1.0,True
categorical__batter_id_23474,batter_id,context_static,one_hot,23474,0.0,0.0,1.0,True
categorical__batter_id_23476,batter_id,context_static,one_hot,23476,0.0,0.0,1.0,True
categorical__batter_id_23481,batter_id,context_static,one_hot,23481,0.0,0.0,1.0,True
categorical__batter_id_23482,batter_id,context_static,one_hot,23482,0.0,0.0,1.0,True
categorical__batter_id_23483,batter_id,context_static,one_hot,23483,0.0,0.0,1.0,True
categorical__batter_id_23486,batter_id,context_static,one_hot,23486,0.0,0.0,1.0,True
categorical__batter_id_23487,batter_id,context_static,one_hot,23487,0.0,0.0,1.0,True
categorical__batter_id_23492,batter_id,context_static,one_hot,23492,0.0,0.0,1.0,True
categorical__batter_id_23493,batter_id,context_static,one_hot,23493,0.0,0.0,1.0,True
categorical__batter_id_23408,batter_id,context_static,one_hot,23408,0.0,0.0,1.0,True
categorical__batter_id_23505,batter_id,context_static,one_hot,23505,0.0,0.0,1.0,True
categorical__batter_id_23507,batter_id,context_static,one_hot,23507,0.0,0.0,1.0,True
categorical__batter_id_23508,batter_id,context_static,one_hot,23508,0.0,0.0,1.0,True
categorical__batter_id_23521,batter_id,context_static,one_hot,23521,0.0,0.0,1.0,True
categorical__batter_id_23523,batter_id,context_static,one_hot,23523,0.0,0.0,1.0,True
categorical__batter_id_23524,batter_id,context_static,one_hot,23524,0.0,0.0,1.0,True
categorical__batter_id_23525,batter_id,context_static,one_hot,23525,0.0,0.0,1.0,True
categorical__batter_id_23526,batter_id,context_static,one_hot,23526,0.0,0.0,1.0,True
categorical__batter_id_23527,batter_id,context_static,one_hot,23527,0.0,0.0,1.0,True
categorical__batter_id_23529,batter_id,context_static,one_hot,23529,0.0,0.0,1.0,True
categorical__batter_id_23531,batter_id,context_static,one_hot,23531,0.0,0.0,1.0,True
categorical__batter_id_23546,batter_id,context_static,one_hot,23546,0.0,0.0,1.0,True
categorical__batter_id_23495,batter_id,context_static,one_hot,23495,0.0,0.0,1.0,True
categorical__batter_id_23410,batter_id,context_static,one_hot,23410,0.0,0.0,1.0,True
categorical__batter_id_23413,batter_id,context_static,one_hot,23413,0.0,0.0,1.0,True
categorical__batter_id_23418,batter_id,context_static,one_hot,23418,0.0,0.0,1.0,True
categorical__batter_id_23420,batter_id,context_static,one_hot,23420,0.0,0.0,1.0,True
categorical__batter_id_23425,batter_id,context_static,one_hot,23425,0.0,0.0,1.0,True
categorical__batter_id_23427,batter_id,context_static,one_hot,23427,0.0,0.0,1.0,True
categorical__batter_id_23430,batter_id,context_static,one_hot,23430,0.0,0.0,1.0,True
categorical__batter_id_23432,batter_id,context_static,one_hot,23432,0.0,0.0,1.0,True
categorical__batter_id_23433,batter_id,context_static,one_hot,23433,0.0,0.0,1.0,True
categorical__batter_id_23435,batter_id,context_static,one_hot,23435,0.0,0.0,1.0,True
categorical__batter_id_23436,batter_id,context_static,one_hot,23436,0.0,0.0,1.0,True
categorical__batter_id_23470,batter_id,context_static,one_hot,23470,0.0,0.0,1.0,True
categorical__batter_id_23443,batter_id,context_static,one_hot,23443,0.0,0.0,1.0,True
categorical__batter_id_23444,batter_id,context_static,one_hot,23444,0.0,0.0,1.0,True
categorical__batter_id_23448,batter_id,context_static,one_hot,23448,0.0,0.0,1.0,True
categorical__batter_id_23450,batter_id,context_static,one_hot,23450,0.0,0.0,1.0,True
categorical__batter_id_23452,batter_id,context_static,one_hot,23452,0.0,0.0,1.0,True
categorical__batter_id_23455,batter_id,context_static,one_hot,23455,0.0,0.0,1.0,True
categorical__batter_id_23463,batter_id,context_static,one_hot,23463,0.0,0.0,1.0,True
categorical__batter_id_23464,batter_id,context_static,one_hot,23464,0.0,0.0,1.0,True
categorical__batter_id_23465,batter_id,context_static,one_hot,23465,0.0,0.0,1.0,True
categorical__batter_id_23466,batter_id,context_static,one_hot,23466,0.0,0.0,1.0,True
categorical__batter_id_23467,batter_id,context_static,one_hot,23467,0.0,0.0,1.0,True
categorical__batter_id_23469,batter_id,context_static,one_hot,23469,0.0,0.0,1.0,True
categorical__batter_id_23442,batter_id,context_static,one_hot,23442,0.0,0.0,1.0,True
categorical__batter_id_22811,batter_id,context_static,one_hot,22811,0.0,0.0,1.0,True
categorical__batter_id_22813,batter_id,context_static,one_hot,22813,0.0,0.0,1.0,True
categorical__batter_id_22816,batter_id,context_static,one_hot,22816,0.0,0.0,1.0,True
categorical__batter_id_22817,batter_id,context_static,one_hot,22817,0.0,0.0,1.0,True
categorical__batter_id_22819,batter_id,context_static,one_hot,22819,0.0,0.0,1.0,True
categorical__batter_id_22822,batter_id,context_static,one_hot,22822,0.0,0.0,1.0,True
categorical__batter_id_22830,batter_id,context_static,one_hot,22830,0.0,0.0,1.0,True
categorical__batter_id_22831,batter_id,context_static,one_hot,22831,0.0,0.0,1.0,True
categorical__batter_id_22839,batter_id,context_static,one_hot,22839,0.0,0.0,1.0,True
categorical__batter_id_22841,batter_id,context_static,one_hot,22841,0.0,0.0,1.0,True
categorical__batter_id_22847,batter_id,context_static,one_hot,22847,0.0,0.0,1.0,True
categorical__batter_id_23225,batter_id,context_static,one_hot,23225,0.0,0.0,1.0,True
categorical__batter_id_22853,batter_id,context_static,one_hot,22853,0.0,0.0,1.0,True
categorical__batter_id_22857,batter_id,context_static,one_hot,22857,0.0,0.0,1.0,True
categorical__batter_id_22872,batter_id,context_static,one_hot,22872,0.0,0.0,1.0,True
categorical__batter_id_22882,batter_id,context_static,one_hot,22882,0.0,0.0,1.0,True
categorical__batter_id_22886,batter_id,context_static,one_hot,22886,0.0,0.0,1.0,True
categorical__batter_id_22893,batter_id,context_static,one_hot,22893,0.0,0.0,1.0,True
categorical__batter_id_22900,batter_id,context_static,one_hot,22900,0.0,0.0,1.0,True
categorical__batter_id_22901,batter_id,context_static,one_hot,22901,0.0,0.0,1.0,True
categorical__batter_id_22902,batter_id,context_static,one_hot,22902,0.0,0.0,1.0,True
categorical__batter_id_22921,batter_id,context_static,one_hot,22921,0.0,0.0,1.0,True
categorical__batter_id_22924,batter_id,context_static,one_hot,22924,0.0,0.0,1.0,True
categorical__batter_id_22928,batter_id,context_static,one_hot,22928,0.0,0.0,1.0,True
categorical__batter_id_22852,batter_id,context_static,one_hot,22852,0.0,0.0,1.0,True
categorical__batter_id_22737,batter_id,context_static,one_hot,22737,0.0,0.0,1.0,True
categorical__batter_id_22739,batter_id,context_static,one_hot,22739,0.0,0.0,1.0,True
categorical__batter_id_22743,batter_id,context_static,one_hot,22743,0.0,0.0,1.0,True
categorical__batter_id_22745,batter_id,context_static,one_hot,22745,0.0,0.0,1.0,True
categorical__batter_id_22748,batter_id,context_static,one_hot,22748,0.0,0.0,1.0,True
categorical__batter_id_22749,batter_id,context_static,one_hot,22749,0.0,0.0,1.0,True
categorical__batter_id_22756,batter_id,context_static,one_hot,22756,0.0,0.0,1.0,True
categorical__batter_id_22758,batter_id,context_static,one_hot,22758,0.0,0.0,1.0,True
categorical__batter_id_22760,batter_id,context_static,one_hot,22760,0.0,0.0,1.0,True
categorical__batter_id_22762,batter_id,context_static,one_hot,22762,0.0,0.0,1.0,True
categorical__batter_id_22763,batter_id,context_static,one_hot,22763,0.0,0.0,1.0,True
categorical__batter_id_22809,batter_id,context_static,one_hot,22809,0.0,0.0,1.0,True
categorical__batter_id_22767,batter_id,context_static,one_hot,22767,0.0,0.0,1.0,True
categorical__batter_id_22768,batter_id,context_static,one_hot,22768,0.0,0.0,1.0,True
categorical__batter_id_22771,batter_id,context_static,one_hot,22771,0.0,0.0,1.0,True
categorical__batter_id_22773,batter_id,context_static,one_hot,22773,0.0,0.0,1.0,True
categorical__batter_id_22774,batter_id,context_static,one_hot,22774,0.0,0.0,1.0,True
categorical__batter_id_22775,batter_id,context_static,one_hot,22775,0.0,0.0,1.0,True
categorical__batter_id_22777,batter_id,context_static,one_hot,22777,0.0,0.0,1.0,True
categorical__batter_id_22779,batter_id,context_static,one_hot,22779,0.0,0.0,1.0,True
categorical__batter_id_22781,batter_id,context_static,one_hot,22781,0.0,0.0,1.0,True
categorical__batter_id_22800,batter_id,context_static,one_hot,22800,0.0,0.0,1.0,True
categorical__batter_id_22807,batter_id,context_static,one_hot,22807,0.0,0.0,1.0,True
categorical__batter_id_22808,batter_id,context_static,one_hot,22808,0.0,0.0,1.0,True
categorical__batter_id_22766,batter_id,context_static,one_hot,22766,0.0,0.0,1.0,True
categorical__batter_id_23111,batter_id,context_static,one_hot,23111,0.0,0.0,1.0,True
categorical__batter_id_23113,batter_id,context_static,one_hot,23113,0.0,0.0,1.0,True
categorical__batter_id_23116,batter_id,context_static,one_hot,23116,0.0,0.0,1.0,True
categorical__batter_id_23121,batter_id,context_static,one_hot,23121,0.0,0.0,1.0,True
categorical__batter_id_23132,batter_id,context_static,one_hot,23132,0.0,0.0,1.0,True
categorical__batter_id_23134,batter_id,context_static,one_hot,23134,0.0,0.0,1.0,True
categorical__batter_id_23138,batter_id,context_static,one_hot,23138,0.0,0.0,1.0,True
categorical__batter_id_23143,batter_id,context_static,one_hot,23143,0.0,0.0,1.0,True
categorical__batter_id_23144,batter_id,context_static,one_hot,23144,0.0,0.0,1.0,True
categorical__batter_id_23146,batter_id,context_static,one_hot,23146,0.0,0.0,1.0,True
categorical__batter_id_23147,batter_id,context_static,one_hot,23147,0.0,0.0,1.0,True
categorical__batter_id_22934,batter_id,context_static,one_hot,22934,0.0,0.0,1.0,True
categorical__batter_id_23179,batter_id,context_static,one_hot,23179,0.0,0.0,1.0,True
categorical__batter_id_23180,batter_id,context_static,one_hot,23180,0.0,0.0,1.0,True
categorical__batter_id_23186,batter_id,context_static,one_hot,23186,0.0,0.0,1.0,True
categorical__batter_id_23187,batter_id,context_static,one_hot,23187,0.0,0.0,1.0,True
categorical__batter_id_23188,batter_id,context_static,one_hot,23188,0.0,0.0,1.0,True
categorical__batter_id_23189,batter_id,context_static,one_hot,23189,0.0,0.0,1.0,True
categorical__batter_id_23193,batter_id,context_static,one_hot,23193,0.0,0.0,1.0,True
categorical__batter_id_23195,batter_id,context_static,one_hot,23195,0.0,0.0,1.0,True
categorical__batter_id_23197,batter_id,context_static,one_hot,23197,0.0,0.0,1.0,True
categorical__batter_id_23200,batter_id,context_static,one_hot,23200,0.0,0.0,1.0,True
categorical__batter_id_23205,batter_id,context_static,one_hot,23205,0.0,0.0,1.0,True
categorical__batter_id_23212,batter_id,context_static,one_hot,23212,0.0,0.0,1.0,True
categorical__batter_id_23153,batter_id,context_static,one_hot,23153,0.0,0.0,1.0,True
categorical__batter_id_22943,batter_id,context_static,one_hot,22943,0.0,0.0,1.0,True
categorical__batter_id_22950,batter_id,context_static,one_hot,22950,0.0,0.0,1.0,True
categorical__batter_id_22956,batter_id,context_static,one_hot,22956,0.0,0.0,1.0,True
categorical__batter_id_22959,batter_id,context_static,one_hot,22959,0.0,0.0,1.0,True
categorical__batter_id_22963,batter_id,context_static,one_hot,22963,0.0,0.0,1.0,True
categorical__batter_id_22969,batter_id,context_static,one_hot,22969,0.0,0.0,1.0,True
categorical__batter_id_22970,batter_id,context_static,one_hot,22970,0.0,0.0,1.0,True
categorical__batter_id_22985,batter_id,context_static,one_hot,22985,0.0,0.0,1.0,True
categorical__batter_id_22986,batter_id,context_static,one_hot,22986,0.0,0.0,1.0,True
categorical__batter_id_22995,batter_id,context_static,one_hot,22995,0.0,0.0,1.0,True
categorical__batter_id_23000,batter_id,context_static,one_hot,23000,0.0,0.0,1.0,True
categorical__batter_id_23001,batter_id,context_static,one_hot,23001,0.0,0.0,1.0,True
categorical__batter_id_23108,batter_id,context_static,one_hot,23108,0.0,0.0,1.0,True
categorical__batter_id_23008,batter_id,context_static,one_hot,23008,0.0,0.0,1.0,True
categorical__batter_id_23022,batter_id,context_static,one_hot,23022,0.0,0.0,1.0,True
categorical__batter_id_23028,batter_id,context_static,one_hot,23028,0.0,0.0,1.0,True
categorical__batter_id_23034,batter_id,context_static,one_hot,23034,0.0,0.0,1.0,True
categorical__batter_id_23040,batter_id,context_static,one_hot,23040,0.0,0.0,1.0,True
categorical__batter_id_23045,batter_id,context_static,one_hot,23045,0.0,0.0,1.0,True
categorical__batter_id_23049,batter_id,context_static,one_hot,23049,0.0,0.0,1.0,True
categorical__batter_id_23064,batter_id,context_static,one_hot,23064,0.0,0.0,1.0,True
categorical__batter_id_23068,batter_id,context_static,one_hot,23068,0.0,0.0,1.0,True
categorical__batter_id_23080,batter_id,context_static,one_hot,23080,0.0,0.0,1.0,True
categorical__batter_id_23089,batter_id,context_static,one_hot,23089,0.0,0.0,1.0,True
categorical__batter_id_23095,batter_id,context_static,one_hot,23095,0.0,0.0,1.0,True
categorical__batter_id_23004,batter_id,context_static,one_hot,23004,0.0,0.0,1.0,True
